Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Hour,Scaled_Amount,Actual_Class,Predicted_Class,Fraud_Probability,Risk_Score,Risk_Level,Action
57059,-1.67691362608199,1.83318867778738,1.06445518743299,1.02267741286635,-0.348515011357374,-0.260088836236855,0.5717028012171,0.08773966701568,1.38957929538211,2.03980286236867,-0.574091282968869,-1.23574135224989,-2.99371392382195,-0.049417066796987,0.615305617050332,-1.39542673209098,0.748359465706192,-0.575515387574359,0.444865862770063,0.763763334660646,-0.284229548127155,0.0030124627667728,-0.050972638537819,0.326058119968449,0.0576555083848066,-0.234956306423898,0.878142949078281,0.360394662376536,15,-0.3530780280806243,0,0,0.01,1.0,Low Risk,🟢 Approve
38324,1.44972453915387,-1.10330404637446,0.516931033202376,-1.27957756298267,-1.66184074003774,-0.777298353372077,-1.08494836034769,-0.0436016169825267,-1.63540475088277,1.44148559610156,-0.231202770586411,-1.51661304597905,-1.14075274571022,0.051575278247428,0.96708168465778,-0.715321207097396,0.994854624592915,-0.404975184289021,-0.715613023722944,-0.467979381197965,-0.182514117071681,-0.17801186700046,0.122519041205757,0.347110240241989,0.217939841539747,-0.192188650184107,0.0363490908713667,0.0178640732426257,10,-0.3136171356632719,0,0,0.0,0.0,Low Risk,🟢 Approve
34734,1.24379081739034,0.104095280769984,-0.268599863261526,0.477807730113651,-0.0727085740854548,-0.776595582510833,0.232710547308757,-0.100299684992471,-0.174010051332069,0.211206753086928,0.79196442643268,-0.121821700091843,-1.64938334936783,0.980331814388903,0.210076384240845,0.255590545028066,-0.522487585537854,0.336437088947852,0.306068626774917,-0.165543736685312,0.0435212754104119,0.0277495734035553,-0.185279573732608,0.0076809107266995,0.664166867564826,0.482026329979013,-0.0783452393652388,-0.0135573057458107,9,-0.29375527830001846,0,0,0.0,0.0,Low Risk,🟢 Approve
1340,-0.839705984579445,0.907110251428988,1.513582963636,-0.721174481072001,-0.292793015061606,-0.741961880986794,0.56116394019304,0.181334404609558,0.16660569162012,-0.140257254934573,0.900460395709808,-0.0021184069063109,-1.91607509827447,0.359067148993491,-0.81738832297426,0.185766914436909,-0.38199134393477,0.0308580479747939,-0.029269903510577,0.0385307793955953,-0.177993918754428,-0.38344972507404,-0.0371427065587918,0.504683992719954,-0.277714452455991,0.273414194002229,0.394891925043957,0.229227195257976,0,-0.35116317982821227,0,0,0.0,0.0,Low Risk,🟢 Approve
5989,-0.302625388374534,0.846171774084735,1.26774271032433,0.457743182589727,0.374341385420443,0.0721591206809832,0.228605664369852,0.206981685952846,0.749034159769042,-0.69938451198305,2.01839087029067,-3.02580926318661,-0.231609963264993,1.72533081030111,0.253514362840914,0.170409587020171,0.993179739744238,0.648400653815635,0.469112937827252,-0.102384571088371,-0.265965431849685,-0.64129853113134,0.0875475199007482,-0.461399120633571,-0.87956351692635,0.0883013564045375,0.105719526289806,0.148577438432059,1,-0.3361823082064011,0,0,0.0,0.0,Low Risk,🟢 Approve
30910,1.11906585167166,1.04238189649596,-1.55857142561588,1.55711172977217,0.818908532272934,-1.18792695809243,0.505291013526346,-0.0229055436022775,-0.472978680520175,-1.38329439432464,2.63902128145166,-0.52725798496138,-1.94600527268103,-2.80576365081958,0.792510214228161,0.960323843376781,2.90505598783943,1.52085503307162,-0.976697959934455,-0.142358724757845,-0.128442699321439,-0.384993616645088,-0.158451304597818,-0.145780149347486,0.665796436158996,-0.290503731320497,0.0393362954258304,0.0842905293209144,8,-0.3136546817074369,0,0,0.1,10.0,Low Risk,🟢 Approve
50785,1.18148874223009,-0.279718957465154,-0.0128396278717958,0.514213883252497,0.0613963695772887,0.604514011128583,-0.239243129528663,0.188417765111215,0.806242170053121,-0.237480870706671,-1.89139372607567,-0.544780660642266,-1.0397085832339,0.0875530625625806,0.357914658712931,-0.0058914106783495,-0.159583885526077,-0.555030624031527,0.382310232620531,-0.0841006822104052,-0.347388027174917,-0.963188695514371,-0.0953595300722876,-1.34327943568671,0.390399017924495,0.296335405913507,-0.0180671661890577,0.0053908072612194,14,-0.15934044018953186,0,0,0.0,0.0,Low Risk,🟢 Approve
41376,-12.5072326997731,-8.76562136513655,-1.85307184088493,-0.297663377777378,-1.17832984548928,-0.244352575909277,3.41970736591353,-2.62713626334276,4.68798494668964,2.31422038290142,1.86378666452987,0.239770976963607,0.0143940462351188,-2.43700251935938,1.69723761351201,1.22123343520422,-1.91151363183881,0.0707854544764739,1.39457919151328,-7.86401302931857,-2.89631487446875,1.21889357538617,-0.273652502135337,0.506795485347494,1.04951053578053,-0.216913457889581,-2.70424319873499,-0.284562188410912,11,1.2670713236807183,0,0,0.01,1.0,Low Risk,🟢 Approve
26570,-0.937321546269031,1.53763338898434,1.61814872952197,0.0286598270972945,-0.367273624830771,-0.854052961567446,0.235249130334248,-1.71739679850157,-0.439596612388274,-0.199428188963135,0.220050139005855,0.748758366338648,0.830818186843148,0.0412319115449175,0.671337083402237,0.0102082098916749,-0.12590146287811,-0.613550439894617,-0.225134312305603,-0.188955940879014,1.34473243993699,-0.940841378737619,0.25940785686227,0.895247180301385,-0.19547948679732,0.0475501628375174,0.341538890892924,0.144162059160994,7,-0.36024932251612785,0,0,0.0,0.0,Low Risk,🟢 Approve
36179,-0.443799024487395,0.854938282367589,1.02082401531334,0.349791446604376,-0.15579740147769,-0.116715779239581,1.05376395820169,-0.0093404857821668,-0.564114628972133,-0.169119915128242,0.63723350633719,-0.302654601965174,-1.45728866939864,0.682438102901146,0.203076043785621,0.343068425868729,-0.727204253996902,0.790547248313368,0.185506685051119,-0.155094113297271,0.125335260354819,0.232470587661297,-0.211099450806234,-0.0331250635163123,0.219615328881792,-0.372161723503354,-0.0711891003788473,-0.0166769895085137,10,0.00905356789022572,0,0,0.0,0.0,Low Risk,🟢 Approve
24295,1.45086347472065,-0.79625335278222,0.0637561031887652,-1.01627783876807,-1.24822591333958,-1.48011950859183,-0.457357642304691,-0.547249211900779,-0.965489863767976,1.09952069663205,0.802865368765052,-3.24754980248942,2.11874456598618,1.40333630495182,-0.498466730154082,-0.902395292376567,1.51007175714066,-0.0963398091805057,-0.46799413978183,-0.293886724138795,-0.271420492583264,-0.229606923449677,-0.0722780496448133,0.655404051541274,0.602700697783878,-0.147265809192978,-0.037052247379623,0.0118338771763693,6,-0.14465993692104018,0,0,0.0,0.0,Low Risk,🟢 Approve
65054,-1.54062063045871,0.0607553182510152,1.94979679878298,-0.832821845621369,-1.18302690784112,-0.229318589650721,-0.195063319331934,0.685520687330436,0.480314625793966,-1.15053112534698,0.446669621609288,0.387015052144109,-1.70824562810939,0.0949786677687264,-1.55357306001702,0.448098052612287,-0.0811901543312752,0.0891913870543386,0.0289731678999034,-0.336105885267232,-0.0638192863458667,-0.300423763855189,-0.149319324210098,0.573417358813412,-0.276072328142444,0.74512418447628,-0.140068007350164,-0.121564630033419,18,-0.02541370065318952,0,0,0.0,0.0,Low Risk,🟢 Approve
55441,-2.80386429687433,3.10473897107924,-2.072171271653,-0.173931171967414,1.4403967767878,5.65079778852049,-5.00216893370065,-9.87786474737137,-1.91267411417647,-2.27974113282249,-0.81643507626243,0.894694911984913,-0.880243620377553,2.45208528586432,0.81274958713673,0.792892254567929,0.0965117046544074,0.781028370573539,0.124429083456243,2.35821594613533,-4.11074913129194,1.54059709766637,0.858310180977908,0.910783459309152,-0.334445895083142,-0.377496735852333,-0.0513943017143971,0.245566990738551,15,-0.31113909674838586,0,0,0.0,0.0,Low Risk,🟢 Approve
43554,-0.888190140016293,0.981845668770111,1.68909645483124,1.02415169900959,-0.249818189078396,-0.168873288494531,0.330121666984516,0.268371125291899,-0.496978531667168,-0.190364459737449,1.0670052234124,1.20004942218393,0.245084804751852,0.104734143419477,-0.786561412061455,-0.513039208477139,0.048409039926978,0.105202846803083,1.09789396824921,-0.0274361101693138,-0.0741268606808489,-0.0510731907591479,-0.0186102082440892,0.544666279189063,-0.230318465042971,-0.558346123250869,-0.245387199633531,-0.162023542084585,12,-0.30295405912042883,0,0,0.0,0.0,Low Risk,🟢 Approve
65237,1.2386845535301,0.0097564253813591,-0.006847241343863,0.26422525816323,0.0426169909725276,-0.0084414582927507,-0.0798863730691532,0.0544780898011775,-0.0148431676326808,0.114280235641627,0.300454891157192,0.240320804703116,-0.375314582247353,0.535283579891874,0.510138648372132,0.881913389345987,-1.05044650987546,0.44022633364527,0.605963767650282,-0.0330983864003385,-0.272940980214206,-0.930118993539793,-0.0379284489604911,-0.863800803153019,0.304031082852563,0.148909762750759,-0.0456313168067984,0.0006870662659526,18,-0.24607180221054412,0,0,0.0,0.0,Low Risk,🟢 Approve
43756,1.00602589748165,-1.43076564781068,1.09185682808613,-0.342790922963512,-1.76860284446295,0.332314816466589,-1.26939678355527,0.405884254541851,0.148835427262284,0.509263996158344,0.952754856160758,-0.46507724220376,-2.08978749885526,-0.248762745984959,-0.907141630410159,0.693409386014909,0.912845344556033,-1.29120653163861,0.74345984115432,0.136874556811662,0.144875455561656,0.219726114677463,-0.03337216137844,0.20449115295151,0.140286084531653,-0.250524972068068,0.0310094673327226,0.0303672669660173,12,0.12003967444178949,0,0,0.0,0.0,Low Risk,🟢 Approve
42771,1.04071711601724,-0.932898249757233,0.0594469503892826,-0.692896689343128,-0.665037108869605,0.172758237176741,-0.403178296644823,0.0961672828482023,-1.24337287694409,0.717047365388072,1.6785301304651,0.783879139672183,0.359193721765102,0.4011588349624,0.648548805287673,-1.7171374599626,0.291027442612468,0.465330797011764,-1.23326717280892,-0.272173335190215,-0.203971166060783,-0.333885429723939,-0.0157373036353277,-0.233622857940391,0.0590447354654965,1.06839373690387,-0.0581341110231565,0.0093031887828046,11,0.1160597937603058,0,0,0.0,0.0,Low Risk,🟢 Approve
65929,-0.838651228506027,-0.586167867411388,2.66818783204017,-1.4047460799818,-1.11990733480773,-0.122888688329538,0.262064706143219,-0.0852941038025073,-0.391853989307064,-0.283837411114046,-0.996980248126786,-0.864469812643321,-0.424468767323437,-1.18908616043154,-1.18322198950476,0.843516112001443,0.382966044238866,-1.3820574146614,0.400852537122497,0.412796597017474,0.0798066789649469,0.209829049673727,-0.0171186044288062,0.37398430373102,0.414685201708428,-0.35914886644612,-0.143349004334553,-0.146402351891583,18,0.1276990674514373,0,0,0.0,0.0,Low Risk,🟢 Approve
48880,1.39040224589636,-1.09821664651667,-0.41035150146277,-1.58766543877014,-0.789725997796524,-0.48450795029142,-0.456083828181128,-0.223088470746969,-2.44355276762256,1.57591502127769,0.629025624953731,-0.248471366751906,0.766670667632381,0.0626548144160586,-0.364639107757964,-0.222412494834695,0.0880653218466232,0.182574101328122,0.603118480239251,-0.103905917352753,-0.451385451015005,-1.1788302205218,-0.0436772610110768,-0.54585229980526,0.397595289085636,-0.425880859631762,-0.0165360551076786,0.0130117289358643,13,0.016224862325729318,0,0,0.0,0.0,Low Risk,🟢 Approve
55714,1.1486891265735,0.06500373813712,0.363188808746818,1.41497287175808,-0.300349538756006,-0.216133883810145,-0.0323736259459159,0.0756297773209457,0.537165673155499,-0.0803402697248376,-0.814754191616016,-0.33829602135447,-1.76225926289019,0.392401987970594,0.0861274108480347,-0.645545283016704,0.357114861552725,-0.776333407658105,-0.359147716570137,-0.279143686378804,-0.115915086881622,-0.194159545827926,-0.0491530953883156,0.0505649976961887,0.605154785720434,-0.30816109974095,0.0277492960283811,0.0138768999156869,15,-0.3094870708051285,0,0,0.0,0.0,Low Risk,🟢 Approve
65425,0.913876323341191,-1.2053611233649,-0.6590457762076,-0.779880219732006,1.14628719097247,3.93802917644334,-0.991464411794061,1.00683123724901,1.05414085248392,-0.47631268099267,-0.567115541568617,0.402181003553346,-0.0535539158562459,-0.370161124362596,-0.090721110359064,0.230762116227679,-0.348813521591509,-0.15520631150032,0.779796414829565,0.417439045966988,-0.176586475334169,-0.814956588101844,-0.116266179739629,1.08670300554321,0.228145969991529,0.938362990571912,-0.0659753552880126,0.0393507010775261,18,0.3481318927438023,0,0,0.0,0.0,Low Risk,🟢 Approve
63075,-2.81342738988236,-2.91335734199477,0.950576534344493,-0.845607097761427,-0.493508207949425,-1.45029432149756,-0.285014660651439,0.378313952467077,-1.29902016065667,-0.517513830503432,-0.579214423947914,-0.195532773073544,1.12761298580395,-0.158164844025759,0.271134756644762,1.73696892877753,-0.017633566707465,-0.949476255903558,-0.29911391068731,1.40266659782887,0.702186291708443,0.372929732910814,0.801055400254432,0.386605597904941,-0.318851283034188,-0.555714993394148,-0.0532086492369224,-0.233615513948933,17,0.9814961117621814,0,0,0.0,0.0,Low Risk,🟢 Approve
55379,0.0959695706627945,-0.890003108192948,1.73679560025787,-2.23973440263079,-1.13409509369277,-0.100476916560082,-0.406556411163084,-0.211603285711869,-1.35684855256254,0.902199261260862,-1.37902061628956,-0.47851864100409,1.61189553578037,-1.54891120056373,-1.13886279134447,-0.304839923380496,0.0296636418821272,0.16087329015064,-0.576101054178436,-0.149861464969412,-0.0920576683142357,0.424228784360245,0.196461544368629,-0.115341117945553,-1.14251666877864,-0.554724919264034,0.119242178840238,0.0259434229573176,15,-0.14165625338784496,0,0,0.0,0.0,Low Risk,🟢 Approve
31699,1.33521552519691,-0.710863162503195,-0.181114633777297,-0.906077834531409,-0.604308657367047,-0.385070591091416,-0.470597865306808,-0.0560539557202489,-0.976952740670674,0.826997546420796,0.561566440252847,-0.657756570248115,-0.623105119118273,0.260076843089059,0.115133034380745,1.47423537155614,-0.208751275336392,-0.508424532119464,1.10816423028956,0.162328244269159,0.232918149607045,0.412737545330428,-0.266721394616295,-0.482568071548366,0.662366871308013,-0.0854728635615467,-0.0266824709407128,-0.0003969042516797,8,-0.12269550108455009,0,0,0.0,0.0,Low Risk,🟢 Approve
60249,1.33284931179458,0.389198249184276,-2.16559660467804,-0.306872623831362,2.6413512514436,2.80808376427436,-0.171626636099457,0.683351733616692,-0.29796200128389,-0.652096600406493,0.418002664896219,-0.322436923729675,-0.143469154599387,-1.15452429586619,1.157633713505,0.878174917750572,0.536917519702814,0.712873012618197,0.0067735552253612,0.0536071193018422,-0.207432404472897,-0.692416684181818,-0.118597511644349,0.891479667860564,0.730240364330148,0.384013445762976,-0.0284652724675567,0.0361233094119335,16,-0.367082702554147,0,0,0.0,0.0,Low Risk,🟢 Approve
15473,0.969378350319746,-0.177102546598777,1.31674730434633,1.96565700252103,-0.619455539598333,0.687468274316573,-0.493955873119467,0.143428122294271,2.40844945665316,-0.838232745349637,-0.0225494282980272,-1.09749732581413,2.18199299984851,0.546529866137131,-2.52137213452339,-1.20557189083776,1.46287357638248,-1.16635831996834,-0.0530054366235505,-0.0808671462650423,-0.521097380238502,-0.87145243397077,0.0347635829783493,0.0454394041145218,0.408064152756844,-0.557291403243872,0.0586439411398933,0.0343379767107152,4,-0.1083904582577078,0,0,0.0,0.0,Low Risk,🟢 Approve
33417,1.32671447619257,-1.41842735045817,-0.374190345427423,-1.60999684823349,-0.956700122773627,-0.0954907362460137,-0.762462448835892,-0.0933875025279185,-2.08496228680445,1.58790722975079,0.106479969943313,-0.819034557070694,0.204540783652763,0.0112221838474782,-0.052682318963359,0.0578136830045089,-0.101336262243368,0.905842397955278,0.448928052949505,-0.0504218101613201,-0.101191830957608,-0.226583019189764,-0.297452301141789,-0.837680489069632,0.586087266891895,-0.0727866121380824,-0.0123065575854943,0.0150213318980943,9,0.15852436971085337,0,0,0.0,0.0,Low Risk,🟢 Approve
52695,1.39766167113567,-0.359267530827687,0.166115670514519,-0.56591773995826,-0.960755361840837,-1.46918226866898,-0.182947577546032,-0.367434881557523,-1.03786236285587,0.659613873752183,0.0530765125190525,-0.492879036775912,0.0796748155378654,0.0357407902661275,0.488357619318362,0.764722570083992,0.47851189620441,-1.64854985572147,0.481421369383307,0.0705018599144169,0.182159227308493,0.440051381932668,-0.0765493688099767,0.743640766845494,0.625338825955479,-0.167475332803406,-0.0174157850919124,0.0118271198487104,14,-0.2948441135808017,0,0,0.0,0.0,Low Risk,🟢 Approve
43305,-1.64780812078909,0.256453328078755,1.34656187347698,1.12477725124483,-1.42967992209028,0.849634204081096,1.09324666354387,0.755807463989829,-0.531582155760146,-0.702697945629188,0.886003906042574,0.124398505263096,-1.83892463949244,0.775171619948724,-0.213544128516316,-0.543374639205767,0.570795059316024,0.0649208541590784,0.689720316711518,0.64893636613903,0.0490847617200722,-0.389701326416293,0.66688780577514,0.116938720620119,0.358889649198066,-0.396192859728703,0.10278758996206,0.0904207090893059,12,0.9028746952807964,0,0,0.0,0.0,Low Risk,🟢 Approve
32030,1.2926371916289,-0.622092465689268,0.632413283739446,-0.762755417703947,-1.07883379919099,-0.386777736201784,-0.788572873038003,0.135473854805591,-0.886324930300862,0.757756227118053,1.73853727959373,-0.234301783196455,-0.980438149157463,0.277359768303857,0.432217093420496,1.11636964626212,0.388916438014701,-1.48040466124992,0.476553327713604,-0.0128104599812612,-0.0123360688268448,-0.218333622414472,0.183141770215517,0.170484337284202,0.0650021383789761,-0.477187875874693,0.0158113809792564,0.0099651067152316,8,-0.3136171356632719,0,0,0.0,0.0,Low Risk,🟢 Approve
54116,-1.89152349567165,0.416363905873347,-1.02287619229424,-1.55893744343955,-1.73720988309853,-0.685762557541987,1.12990248511652,0.230644115557823,-1.45958700089258,0.188717679986432,-0.906414884363052,-0.355019638870433,0.950490516398925,0.181967199555986,-0.267990017010109,1.40125705675544,0.180898116612413,-1.38223650955056,0.0294789066261297,-0.269850666292641,0.208989167937382,0.790671993460065,-0.195915823022658,0.127019413075099,0.295572142071711,-0.233976971091945,0.203616381325624,-0.255094336866985,15,0.6775984302911541,0,0,0.0,0.0,Low Risk,🟢 Approve
61532,-0.969715272235531,0.0041438655950707,1.11256476071701,-2.52071204313571,-0.679851191010269,-0.16781228716365,-0.118681748457796,0.604422708413168,0.994939923353801,-1.93068570598776,0.211606742926988,1.21076604043679,0.347846801938749,0.0763430792061399,-0.0785564697593505,0.327225951846059,-0.757350109471439,0.960217448831271,0.734485005979845,0.0389334587993661,0.205321598915258,0.424616707533375,-0.0095865697943065,-0.458848671631851,-0.25042544805895,-0.219124046195858,0.0118967395535582,0.0535056530515813,17,-0.05965569293161516,0,0,0.0,0.0,Low Risk,🟢 Approve
31188,0.806649774427318,-1.02695914185297,0.947545676118127,0.291035850124328,-1.35938400444725,-0.0088895695735924,-0.528929803215022,0.170383042783974,0.975503977208005,-0.36021754598531,0.84870638273917,1.09207965863359,-0.416282915066425,-0.248773819506583,-0.943245673749857,0.11660585369787,-0.0811623000985366,-0.0641814714114157,0.69797706744799,0.292307401042803,-0.0726882095859813,-0.425973507287176,-0.0936469910584928,0.403790868238715,0.0259020819547769,0.906585907101229,-0.0750355737473037,0.0359544013336743,8,0.3647272442647059,0,0,0.0,0.0,Low Risk,🟢 Approve
25202,-1.08964021187561,0.25806384148425,2.51486735707156,0.80268260246653,-0.93702657216042,-0.0103514865397739,0.965207073280919,0.0543979196019465,-0.632347754388184,-0.557614729328876,-0.633756608540998,0.163676669190577,0.647738348666638,-0.625824126156117,-0.675058962672991,1.01155887758799,-0.743341487805863,-0.193185187784537,-1.75624374361844,0.343724491134401,0.306297364324355,0.545145281278141,0.296255238483295,0.752298614560393,-0.0855939182129725,0.812388240446181,-0.0410377365600334,0.123841510081075,7,0.4130865491491492,0,0,0.01,1.0,Low Risk,🟢 Approve
44663,-0.50766175059788,-0.31384707748741,2.2891580930857,-2.72462744587316,-0.91620891167581,-0.21038954454254,-0.324723604382449,-0.0375188365849621,-2.2161130385226,1.22625576139883,0.736712119825979,-0.857234426186785,0.181364231813466,-0.673667969739906,-0.358152633141849,0.210728337786397,-0.308021383869538,0.993786103200688,-0.544175741595184,-0.0967827688486799,-0.0861202098668311,0.3251341816621,-0.388473736768805,-0.0174827220827265,0.39790306255471,-0.194391908294676,0.143097819340342,-0.108033295791765,12,-0.3414012083453278,0,0,0.0,0.0,Low Risk,🟢 Approve
62941,1.16251232551588,0.331068044003489,0.498914011874355,2.02569219967788,0.442248079516963,1.27772548549826,-0.394553638532217,0.333777557813489,-0.701131485858283,0.78217250911347,0.189670131618593,0.468549047327817,0.776742533358417,0.110301038695499,0.357604347619234,1.20986619956556,-1.25568336297192,0.526079804683539,-0.781915816948377,-0.070542623730172,0.140308547305373,0.413398261369085,-0.220486793137015,-1.32796698718609,0.529567681883755,0.191664483865835,0.0261377998528891,0.0045015314541323,17,-0.33006230300751577,0,0,0.0,0.0,Low Risk,🟢 Approve
65193,1.1032827520131,0.496868235599717,0.72159842215019,2.44556173988371,-0.228412301828833,-0.343508605383255,0.0733382483529306,-0.0102130231532803,-1.01923192679761,0.859121673608448,1.32610580913661,0.675966502708841,0.0053884403613231,0.475861464778512,-0.226748687848976,0.786496708496791,-0.804804039476223,0.224202481037128,-0.848061129028092,-0.107527329078746,0.12906261351138,0.283759908876587,-0.073323877806904,0.535202730406724,0.498646116292674,0.036189347513955,-0.0177472433969822,0.0158990357684449,18,-0.2903761343251738,0,0,0.0,0.0,Low Risk,🟢 Approve
28829,-0.655505790639856,1.13403647161014,1.4393187485174,-0.0731273046782643,-0.176690570307166,-0.943412527070285,0.627269400400736,-0.0082032111034197,-0.0731999312703748,0.0233922506722222,-0.525133878087879,-0.493052873425653,-0.818232538201294,0.241026914861583,0.958626919341937,0.219850224788876,-0.355132584073478,-0.263401632310787,-0.0078076845982736,0.164422908965063,-0.27025244635294,-0.688344897325748,-0.0064957826462512,0.33453139501705,-0.171820699550814,0.0792958317019631,0.371030464181604,0.177360986625605,8,-0.3512007258723772,0,0,0.0,0.0,Low Risk,🟢 Approve
